SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,0.075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 381; name=HEXYL/OXYETHYLENE/5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=MULL METC; reference=62015; original CMC=7.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.796,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 393; name=BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=7.96 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.76,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 393; name=BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=7.60 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.71,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 393; name=BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=40; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=7.10 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.91,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 394; name=I-METHYL PROPYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=9.1 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.88,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 394; name=I-METHYL PROPYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=8.8 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCOCCOCCOCCOCCOCCOCCOCC,nonionic,6,0,0.85,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 394; name=I-METHYL PROPYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=40; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=8.5 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.1,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 395; name=ETHYL BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=1.00 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.093,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 395; name=ETHYL BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=9.3 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,nonionic,6,0,0.087,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 395; name=ETHYL BUTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=40; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=8.7 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,0.023,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 396; name=PROPYL PENTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=2.30 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,0.02,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 396; name=PROPYL PENTYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=2.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,0.00336,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 397; name=BUTYL HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=3.36 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,0.0031,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 397; name=BUTYL HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=3.10 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,nonionic,6,0,0.00284,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 397; name=BUTYL HEXYL/OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=2.84 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.0032,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 398; name=BUTYL HEXYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=3.20 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.00279,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 398; name=BUTYL HEXYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=30; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=2.79 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.00243,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 398; name=BUTYL HEXYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=40; additives=nan; authors=ELWO FLOR; reference=64049; original CMC=2.43 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CCCC(C)(C)O)CCO,nonionic,1,0,0.0049,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 423; name=OCTYL/OXYETHYLENE/1 ALCOHOL--OCTYL GLYCOL ETHER HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=SHIN YAMA; reference=59013; original CMC=4.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CC(C)(C)O)O,nonionic,1,0,0.98,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 461; name=BUTYL/OXYETHYLENE/1 ALCOHOL--BUTYL GLYCOL ETHER HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=DONB JACO; reference=66019; original CMC=9.8 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CC(C)(C)O)O,nonionic,1,0,0.88,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 461; name=BUTYL/OXYETHYLENE/1 ALCOHOL--BUTYL GLYCOL ETHER HOMOGENEOUS HEAD GROUP; temperature=UNK; additives=nan; authors=DONB JACO; reference=66019; original CMC=8.8 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,11,0,2.47e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 463; name=NONYL BENZENE/OXYETHYLENE/11 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=28; additives=nan; authors=MANK; reference=66021; original CMC=2.47 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,1.49e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 465; name=TRIDECYL/OXYETHYLENE/9 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=28; additives=nan; authors=MANK; reference=66021; original CMC=1.49 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,5.15e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 466; name=TRIDECYL/SECONDARY/ /OXYETHYLENE/9 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=28; additives=nan; authors=MANK; reference=66021; original CMC=5.15 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,12,0,8.67e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 467; name=TRIDECYL/SECONDARY//OXYETHYLENE/12 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=28; additives=nan; authors=MANK; reference=66021; original CMC=8.67 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,7,0,7.1e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 488; name=DODECYL/OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=7.1 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,7,0,8e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 488; name=DODECYL/OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,8.3e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 489; name=DODECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=8.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.0001,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 489; name=DODECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=1.0 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,12,0,0.00014,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 490; name=DODECYL/OXYETHYLENE/12 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=1.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,12,0,0.000108,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 490; name=DODECYL/OXYETHYLENE/12 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=1.08 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],anionic,1,0,0.00478,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 541; name=SODIUM DODECYL MONO-OXYETHYLENE SULFATE; temperature=50; additives=nan; authors=GOTT; reference=60018; original CMC=4.78 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],anionic,2,0,0.003,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 542; name=SODIUM DODECYL DIOXYETHYLENE SULFATE; temperature=50; additives=nan; authors=GOTT; reference=60018; original CMC=3.00 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],anionic,1,0,0.00139,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 544; name=SODIUM TETRADECYL MONO-OXYETHYLENE SULFATE; temperature=50; additives=nan; authors=GOTT; reference=60018; original CMC=1.39 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+],anionic,1,0,0.002,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 547; name=SODIUM OLEYL MONO-OXYETHYLENE SULFATE; temperature=50; additives=nan; authors=GOTT; reference=60018; original CMC=2.00 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCC(=O)OCC(CO)(COCC(CO)(CO)COCC(CO)(CO)COC(=O)CCCCCCC)COC(=O)CCCCCC,nonionic,12,0,0.00035,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 579; name=METHYL /OXYETHYLENE/ 12.5 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=3.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCC(=O)OCC(CO)(COCC(CO)(CO)COCC(CO)(CO)COC(=O)CCCCCCC)COC(=O)CCCCCC,nonionic,12,0,0.00034,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 579; name=METHYL /OXYETHYLENE/ 12.5 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=3.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCC(=O)OCC(CO)(COCC(CO)(CO)COCC(CO)(CO)COC(=O)CCCCCCC)COC(=O)CCCCCC,nonionic,12,0,0.00034,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 579; name=METHYL /OXYETHYLENE/ 12.5 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA; reference=58017; original CMC=3.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCCCCCC(C(C(C(C(=O)O)(O)O)(O)O)(O)O)O,nonionic,7,0,0.001,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 580; name=METHYL /OXYETHYLENE/ 7.0 DECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=1.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCCCCCC(C(C(C(C(=O)O)(O)O)(O)O)(O)O)O,nonionic,7,0,0.0008,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 580; name=METHYL /OXYETHYLENE/ 7.0 DECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=8.0 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCCCCCC(C(C(C(C(=O)O)(O)O)(O)O)(O)O)O,nonionic,7,0,0.00095,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 580; name=METHYL /OXYETHYLENE/ 7.0 DECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=9.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCC(=O)O,nonionic,6,0,0.00016,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 583; name=METHYL /OXYETHYLENE/ 6.0 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=1.6 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCC(=O)O,nonionic,6,0,0.00015,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 583; name=METHYL /OXYETHYLENE/ 6.0 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=1.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCC(=O)O,nonionic,6,0,0.0002,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 583; name=METHYL /OXYETHYLENE/ 6.0 DODECANOATE REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=27; additives=nan; authors=NAKA KURI; reference=57020; original CMC=2.0 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,nonionic,6,0,0.0018,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 674; name=DIISOBUTYL BENZENE/OXYETHYLENE/6 ALCOHOL (DB) BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=20; additives=nan; authors=TAUB KONS; reference=60033; original CMC=1.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,nonionic,6,0,0.0014,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 674; name=DIISOBUTYL BENZENE/OXYETHYLENE/6 ALCOHOL (DB) BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=20; additives=nan; authors=TAUB KONS; reference=60033; original CMC=1.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(CC(CCCCCCCCCCCCCCCCCCCCCCCC(=O)CCOC1C(C(C(C(O1)CO)O)O)O)O)O,nonionic,10,0,0.00049,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 675; name=OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=20; additives=nan; authors=TAUB KONS; reference=60033; original CMC=4.9 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(CC(CCCCCCCCCCCCCCCCCCCCCCCC(=O)CCOC1C(C(C(C(O1)CO)O)O)O)O)O,nonionic,10,0,0.00038,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 675; name=OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS; temperature=20; additives=nan; authors=TAUB KONS; reference=60033; original CMC=3.8 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,7.8e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=05.0; additives=nan; authors=SCHI MANN; reference=66001; original CMC=7.8 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,4e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=25; additives=nan; authors=SCHI; reference=66025; original CMC=4.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,4e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=4.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,4e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=25; additives=nan; authors=SCHI MANN; reference=66001; original CMC=4.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,2.2e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=45; additives=nan; authors=SCHI MANN; reference=66001; original CMC=2.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,1.7e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=1.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00011,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=05.0; additives=2.5 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=1.1 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00018,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=05.0; additives=5.0 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=1.8 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00035,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=05.0; additives=7.5 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=3.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00055,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 325; name=DODECYL/OXYETHYLENE/4 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=05.0; additives=9.0 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=5.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
