名称,smiles,EO,PO,亲油亲水值HLB,CMC（临界胶束浓度）,表面张力（γcmc）,界面张力（IFT）,润湿性接触角θ,最小分子截面积Amin,最大表面过剩浓度Γmax,表面张力降低效率参数Pc20,文献或来源（如果可以）,source_temperature
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00623,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.97 E-4 M DECANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=6.23 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00553,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.18 E-4 M DECANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=5.53 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00515,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.44 E-4 M DECANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=5.15 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00779,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=3.46 E-3 M HEXANOL-1 1.50 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=7.79 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00941,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=4.03 E-3 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=9.41 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00386,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=4.78 E-3 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=3.86 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0057,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=4.88 E-3 M HEXANOL-1 3.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=5.70 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00305,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=7.54 E-3 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=3.05 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0087,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=8.20 E-3 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=8.70 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00602,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=9.79 E-3 M HEXANOL-1 1.50 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=6.02 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00268,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=9.96 E-3 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=2.68 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0043,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.10 E-2 M HEXANOL-1 3.00 E-2 M K CL; authors=CCRR HARK; reference=50008; original CMC=4.30 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00236,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.17 E-2 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=2.36 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00209,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.29 E-2 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=2.09 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00397,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.36 E-2 M HEXANOL-1 3.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=3.97 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00562,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.37 E-2 M HEXANOL-1 1.50 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=5.62 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0019,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.41 E-2 M HEXANOL-1 6.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=1.90 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00338,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.44 E-2 M HEXANOL-1 3.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=3.38 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00679,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.60 E-2 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=6.79 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00508,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.65 E-2 M HEXANOL-1 1.50 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=5.08 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00329,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.69 E-2 M HEXANOL-1 3.00 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=3.29 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00471,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.91 E-2 M HEXANOL-1 1.50 E-2 M K CL; authors=CORR HARK; reference=50008; original CMC=4.71 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00613,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=1.93 E-2 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=6.13 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00569,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.23 E-2 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=5.69 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00539,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.54 E-2 M HEXANOL-1 7.5 E-3 M K CL; authors=CORR HARK; reference=50008; original CMC=5.39 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0169,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.564E 1 H METHANOL 4.4 EOI LAURYL ALCOHOL; authors=BROW GRIE; reference=49014; original CMC=1.69 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0108,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.564E 1 H METHANOL 1.11E11 LAURYL ALCOHOL; authors=BROW GRIE; reference=49014; original CMC=1.08 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0083,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.564E 1 H METHANOL 2.61 1 I LAURYL ALCOHOL; authors=BROW GRIE; reference=49014; original CMC=8.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM METHYL ALPHA SULFOPALMITATE,CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.0069,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 36; name=SODIUM METHYL ALPHA SULFOPALMITATE; temperature=25; additives=2.564E H METHANOL 6.51 I LAURYL ALCOHOL; authors=BROW GRIE; reference=49014; original CMC=6.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
TETRADECYL AMMONIUM CHLORIDE,CCCCCCCCCCCCN(C)C.Cl,0.0,0.0,,0.0028,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 39; name=TETRADECYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=HOYE GREE; reference=57004; original CMC=2.8 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM DODECYL 1 SULFONATE,CCCCCCCCCCCCS(=O)(=O)[O-].[K+],0.0,0.0,,0.009,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 40; name=POTASSIUM DODECYL 1 SULFONATE; temperature=25; additives=nan; authors=LIN; reference=55008; original CMC=9.00 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM DODECYL 1 SULFONATE,CCCCCCCCCCCCS(=O)(=O)[O-].[K+],0.0,0.0,,0.00865,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 40; name=POTASSIUM DODECYL 1 SULFONATE; temperature=25; additives=5. E-2 D BENZENE; authors=LIN; reference=55008; original CMC=8.65 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM DODECYL 1 SULFONATE,CCCCCCCCCCCCS(=O)(=O)[O-].[K+],0.0,0.0,,0.00825,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 40; name=POTASSIUM DODECYL 1 SULFONATE; temperature=25; additives=1.0 E-1 D BENZENE; authors=LIN; reference=55008; original CMC=8.25 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM DODECYL 1 SULFONATE,CCCCCCCCCCCCS(=O)(=O)[O-].[K+],0.0,0.0,,0.0076,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 40; name=POTASSIUM DODECYL 1 SULFONATE; temperature=25; additives=1.5 E-1 D BENZENE; authors=LIN; reference=55008; original CMC=7.60 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0172,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=HOYE MARM; reference=61002; original CMC=1.72 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.02,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=WEIN ZOGR; reference=65026; original CMC=2.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0203,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=OSUG SATO; reference=65036; original CMC=2.03 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0075,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=1. E-1 M K CL; authors=WEIN ZOGR; reference=65026; original CMC=7.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0209,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=5. E2Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=2.09 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0211,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=1. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=2.11 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0204,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=1.5 E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=2.04 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0198,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=2. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=1.98 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0187,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=3. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=1.87 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0183,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=4. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=1.83 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0181,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=5. E3Y PRESSURE; authors=OSUG SATO; reference=65036; original CMC=1.81 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.0114,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=2.59 E1C 0042; authors=HOYE MARM; reference=61002; original CMC=1.14 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.00747,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=5.00 E 1 C 0042; authors=HOYE MARM; reference=61002; original CMC=7.47 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.00501,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 41; name=DODECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=7.59 E 1 C 0042; authors=HOYE MARM; reference=61002; original CMC=5.01 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.003,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 42; name=TETRADECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=BRAD MCBA; reference=48009; original CMC=3.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],0.0,0.0,,0.00447,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 42; name=TETRADECYL TRIMETHYL AMMONIUM CHLORIDE; temperature=25; additives=nan; authors=HOYE MARM; reference=61002; original CMC=4.47 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
BUTYRIC ACID,CC(C)C(=O)O,0.0,0.0,,1.75,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 43; name=BUTYRIC ACID; temperature=25; additives=nan; authors=MOUL BENS; reference=59007; original CMC=1.75 X10 0 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM OCTANOATE,CCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.47,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 44; name=POTASSIUM OCTANOATE; temperature=25; additives=nan; authors=DAVI BURY; reference=30001; original CMC=4.7 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM OCTANOATE,CCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.39,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 44; name=POTASSIUM OCTANOATE; temperature=25; additives=nan; authors=KLEV; reference=48005; original CMC=3.9 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM OCTANOATE,CCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.395,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 44; name=POTASSIUM OCTANOATE; temperature=25; additives=nan; authors=KLEV; reference=50003; original CMC=3.95 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
