Compound No.,Mol. Wgt.,Name,Additives,Temperature,CMC,Qual. Mat. Meth.,Method,Authors,Reference,Source,Evaluation,CMC Value 1,CMC Units 1,CMC Value 2,CMC Units 2,CMC Value 3,CMC Units 3
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,1. E 0 M NA CL,60,1.2 X10-2 D 1.64 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI,62011,T M,L,0.012,D,0.000164,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL,70,1.2 X10-2 D 1.64 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.012,D,0.000164,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL,70,1.2 X10-2 D 1.64 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI,62011,T M,L,0.012,D,0.000164,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 5. EOT 0001,30,2.3 X10-2 D 3.15 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.023,D,0.000315,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 2.0 E 1 T 0001,30,2.5 X10-2 D 3.42 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.025,D,0.000342,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 4.0 E 1 T 0001,30,2.8 X10-2 D 3.84 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.028,D,0.000384,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 6.0 E 1 T 0001,30,2.8 X10-2 D 3.84 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.028,D,0.000384,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 8.0 E 1 T 0001,30,2.9 X10-2 D 3.97 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.029,D,0.000397,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 5. E 0 T 0001,50,2.2 X10-2 D 3.01 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.022,D,0.000301,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 2.0 E 1 T 0001,50,2.5 X10-2 D 3.42 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.025,D,0.000342,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 4.0 E 1 T 0001,50,3.0 X10-2 D 4.11 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.03,D,0.000411,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 6.0 E 1 T 0001,50,3.3 X10-2 D 4.52 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.033,D,0.000452,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 8.0 E 1 T 0001,50,3.6 X10-2 D 4.93 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.036,D,0.000493,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 5. E 0 T 0001,70,2.0 X10-2 D 2.74 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.02,D,0.000274,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 2.0 E 1 T 0001,70,2.6 X10-2 D 3.56 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.026,D,0.000356,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 4.0 E 1 T 0001,70,3.4 X10-2 D 4.66 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.034,D,0.000466,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 6.0 E 1 T 0001,70,4.0 X10-2 D 5.48 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.04,D,0.000548,M,,
205,729.1,DODECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS,2. E-1 M NA CL 8.0 E 1 T 0001,70,5.0 X10-2 D 6.85 X10-4 M,ED,TURBIDITY PLT LITE SCATR,KURI NAKA,62010,T M,L,0.05,D,0.000685,M,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,,0,9. X10-4 W,HD,FREEZING POINT,GONI MCBA,47007,T,L,0.0009,W,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,,26,1.5 X10-2 D,HD,SURFACE TENSION LOG PLOT,MANK,64010,T,L,0.015,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,,30,5. X10-2 D,HE,TURBIDITY PLT LITE SCATR,KURI,62011,T,L,0.05,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,,UNK,1.6 X10-2 D,HD,FOTOMTR SPCTR CHNG I2,ROSS OLIV,59020,T,L,0.016,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,5. E-1 M CA CL2,30,4. X10-2 D,HE,TURBIDITY PLT LITE SCATR,KURI,62011,T,L,0.04,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 E O E M H N03,25,1.8 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0018,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 M H N03,25,2.2 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0022,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,7. E-1 M H CL04,25,1.6 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0016,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,7. E-1 M H CL04,25,3.7 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0037,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,7. E-1 M H CL04,25,2.0 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.002,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 EOM K CL,25,2.2 X10-3 D,HE,SURFACE TNSN LINEAR PLOT,COLI,50012,T,L,0.0022,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 EOM K CL,25,1.5 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0015,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 EOM K N03,25,2.5 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.0025,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 EOM K N03,25,2.2 X10-3 D,HE,SURFACE TNSN LINEAR PLOT,COLI,50012,T,L,0.0022,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 E 0 M K N03,25,2.0 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.002,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1.0 E 0 M K OH,25,2.0 X10-3 D,HG,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,0.002,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,1 KOM K CHR,ost,"I so X10 :, 1)",HC,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,,,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,p E1 M IIA CL.,":,()",1 X10-2 D,HE,TURBIDITY PLT LITE SCATK,YURI,62011,T,L,0.01,D,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,0139,,,,SEE CMID NMBK IN ADDITY,MAIKK,64010,,X,,,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,: ) IONIC STRENGTH 1 01 1: I IH OF SOLUTION,25," X10 : :, 1)",HC,REACTN RATE SULUBILIZATE,TONG KEEV,65030,T,L,,,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,2 1:-1 TOMIC STRENGTH I 01 #: I Ill OF SOLUTION,UNK,"so X10  D""",HC,POTOMTR SPOTR CHNCK KHDG,TOHC REEV,65030,T,L,,,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,"to () F 0 M NH:,",26,st () X10 % D,HC,POLAROCRAPHIC MAXIMUM,COLI,50012,T,L,,,,,,
206,624,TRITON X-100 (P-T-OCTYL BENZENE/OXYETHYLENE/9 NATURAL DISTRIBUTION OF HEAD GROUPS,to 0 IC () M HII 1 1: 1 M 11114 CL. 1 1:-1 M N114 CL 2.,"at,",1 P. X10- D,HC,POLAROGRAPHIC MAXIMUM,COLI,50012,T,L,,,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,16,1 is X10-6 M,BD,"SURFACE TENSION 1,00 P.O.O.T",CROO FORD,64014,CL,L,,,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,26,1 85 X105 M,BE,SURFACE TENSION 1.00 PLOT,CROO FORD,63017,GL,L,,,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,26,4.95 X10-6 M,RD,SURFACE TENSION LOG lLOT,CROO FORD,64014,(LL,L,0.00000495,M,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,st,50 X10 5 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,L,5000000.000000000,M,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,45,6 : X106 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,,,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,56,I 66 X10-6 M,(il),SURFACE TENSION LOC PLOT,CROO FORD,64014,CL,L,0.000066,M,,,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,66,9 65 X10-5 M,[ill,SURFACE TENSION LOC PLOT,CROO FORD,64014,CL,4,,,0.00065,M,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,75,1 20 X10-4 M,01:01,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,CL,L,,,0.002,M,,
207,250.4,P-T-OCTYL BENZENE /OXYETHYLENE/ ALCOHOL HOMOGENEOUS HEAD GROUP,,86,1.95 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,L,0.000195,M,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,15,7 30 X10-6 M,IID,"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,L,,,0.00003,M,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,I 32 X10-4 M,BC,SURFACE TENSION LOG PLOT,CROO FORD,63017,CL,3,0.0032,M,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,26,,,QUESTIONABLE CRITERION,CROO FORD,63017,,K,,,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,7 65 X10 6 M,HD,SURFACE TENSION LOC PLOT,CROO FORD,64014,GL,L,,,65000000.000000000,M,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,35,7 00 X105 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,,,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,45,8 65 X10-5 M,PID,"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,L,,,0.00065,M,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,65,9 65 X10-6 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,L,,,0.000065,M,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,65,I 11 X104 M,BD,SURFACE TENSION LOC PLOT,CROO FORD,64014,CL,L,,,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,75,I 11 X10-1 M,IID,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,1.1,M,,,,
208,2944,P-T-OCTYL BENZENE /OXYETHYLENE/2 ALCOHOL HOMOGENEOUS HEAD GROUP,,85,I 62 X10 4 M,PD,"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,L,620000,M,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,15,1 02 X10-1 M,BD,SURFACE TENSION LOC PLOT,CROO FORD,64014,GL,L,,,0.2,M,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,26,I X10-5 M,BC,SURFACE TENSION LOC PLOT,CROO FORD,63017,GL,3,,,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,26,,,QUESTIONABLE CRITERION,CROO FORD,63017,,R,,,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,20,I 0.1 X10-1 M,BD,SURFACE TENSION LOC PLOT,CROO FORD,64014,CL,1,0.01,M,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,35,I 07 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,1,0.0007,M,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,45,I Is X10-1 M,BD,"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,,,,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,56,I 23 X10 4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,L,230000,M,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,65,1 (10) X104 M,BI),"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,,,,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,7b,I GB X10-1 M,111),"SURFACE TENSION 1,00 PLOT",CROO FORD,64014,CL,L,,,,,,
209,338.5,OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP,,86,: 1: X10 4 M,BD,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,(LL,L,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,16,1 34 X10 4 M,BD,SURFACE TENSION LOC PLOT,CROO FORD,64014,CL,1,,,340000,M,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,1 it X10-4 M,BC,SURFACE TENSION LOC PLOT,CROO FORD,63017,CL,,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,"26,",,,QUESTIONABLE CRITERION,CROO FORD,63017,,R,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,26,1 in X10 4 M,BD,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,(il.,L,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,35,1 :(0) X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,1,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,45,) 41 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,CL,1,0.0041,M,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,55,1 59 X10-4 M,BD,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,CL,1,,,0.0059,M,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,65,I To X10 4 M,BD,SURPACK TENSION LOG PLOT,CROO FORD,64014,"C1,",1,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,7b,I 91 X10-4 M,BD,"SURPACK TENSION 1,00 PLOT",CROO FORD,64014,CL,1,0.0091,M,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,,85,: 1.8 X104 M,BD,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,GI.,L,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,K () 0210,25,,,QUESTIONABLE CRITERION,CROO FORD,63017,,R,,,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,3 BAKIC 0216,26,I 47 X10-4 M,BC,SURFACE TENSION 1.00 PLOT,CROO FORD,63017,1,,0.0047,M,,,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,600KIC 0216,26,1 76 X10 4 M,BC,SURFACE TENSION 1.00 PL.OT,CROO FORD,63017,(I.L,,,,760000,M,,
210,382.5,P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP,6 It 1 ( 0216,26,? 17 X10-4 M,BC,SURFACE TENSION LOG PLOT,CROO FORD,63017,CL.I.,,0.0017,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,15,1.81 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000181,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,25,1.54 X10-4 M,BC,SURFACE TENSION LOG PLOT,CROO FORD,63017,L,3,0.000154,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,25,,,QUESTIONABLE CRITERION,CROO FORD,63017,,is,,,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,25,1.72 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000172,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,35,1.64 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000164,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,45,1.64 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000164,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,55,1.72 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000172,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,65,1.90 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.00019,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,75,2.2 X10-1 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.22,M,,,,
211,426.6,"P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP",,85,2.35 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GU,L,0.000235,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,15,2.70 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.00027,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,2.05 X10-4 M,BC,SURFACE TENSION LOG PLOT,CROO FORD,63017,L,3,0.000205,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,5,,,QUESTIONABLE CRITERION,CROO FORD,63017,,R,,,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,5,2.5 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.00025,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,35,2.37 X10-4 M,BD,SURFACE TENSION 1.00 PLOT,CROO FORD,64014,GL,1,0.000237,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,45,2.28 X10-4 M,BD,SURFACE TENSION LOC PLOT,CROO FORD,640,L,L,0.000228,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,55,2.30 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.00023,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,65,2.55 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,"1,",0.000255,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,75,2.87 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000287,M,,,,
212,470.7,P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP,,85,3.5 X10 4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,35000,M,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,15,2.91 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,"1,",0.000291,M,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,X10-4 M,BC,SURFACE TENSION LOG PLOT,CROO FORD,63017,1,3,,,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,,,QUESTIONABLE CRITERION,CROO FORD,63017,,R,,,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,25,2.68 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000268,M,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,35,2.44 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000244,M,,,,
213,514.7,P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,,45,2.43 X10-4 M,BD,SURFACE TENSION LOG PLOT,CROO FORD,64014,GL,L,0.000243,M,,,,
